date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:59:52	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:52%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/beginnings-shred-days-320x320_png.png	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/indexd7c9.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:52	292/292	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:53%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/cornell93c24376-6bbb-4a3d-b4a4-b6922e0b4ea7.png?sfvrsn=f5cb5426_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/cornell93c24376-6bbb-4a3d-b4a4-b6922e0b4ea798a9.png	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:52	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:53%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/site1afb07fb-b3cb-49f4-9038-450981655661.png	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/indexb9c4.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:52	258/258	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:53%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/suny-logo.png?sfvrsn=e3b03014_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/suny-logoea5e.png	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:53	289/289	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:53%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/site639bddf9-ad33-41fd-9075-fd8b4432f6b4.png?sfvrsn=2c1ed308_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/site639bddf9-ad33-41fd-9075-fd8b4432f6b4c051.png	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:53	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:54%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/cornell93c24376-6bbb-4a3d-b4a4-b6922e0b4ea7.png	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/indexdd74.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:53	305/305	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:54%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-summer-concert-series.jpg?sfvrsn=43df6436_3'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-summer-concert-seriesb022.jpg	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:53	292/292	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:54%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/event-images---cfcu-branded/facebook-post.jpg?sfvrsn=b42a40c3_3'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/facebook-posta3bd.jpg	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:53	301/301	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:54%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-day-sc-web-bit-v1.jpg?sfvrsn=691685f3_3'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-day-sc-web-bit-v18317.jpg	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:53	289/289	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:54%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/site8a5f677b-30b6-4aa8-9845-84ba15bca1c4.png?sfvrsn=5b970627_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/site8a5f677b-30b6-4aa8-9845-84ba15bca1c4cc6c.png	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:54	292/292	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:54%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/cornell470c8b17-1aa3-41f9-857d-74c145da9174.png?sfvrsn=8a084fbd_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/cornell470c8b17-1aa3-41f9-857d-74c145da91743719.png	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:54	11325900/11325900	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2017:28:41%20GMT	https://www.beginnings.com/images/default-source/cfcu-branded/cfcu-other-images/home-buyer-event.jpg?sfvrsn=df607d9f_1	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/images/default-source/cfcu-branded/cfcu-other-images/home-buyer-event9e16.jpg	(from https://www.beginnings.com/about-us/news-events)
08:59:54	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:55%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/suny-logo.png	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/index31cb.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:54	294/294	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:55%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/cfcu-branded/cfcu-other-images/home-buyer-fb-event.jpg?sfvrsn=a00c458b_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/cfcu-branded/cfcu-other-images/home-buyer-fb-event4cb6.jpg	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:54	337/337	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:55%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-sidewalk-showcased7e60f61-5bf1-4a1a-854a-8b16a86889fd.jpg?sfvrsn=e8b6081_3'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-sidewalk-showcased7e60f61-5bf1-4a1a-854a-8b16a86889fd.4b82249	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:54	262/262	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:55%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/cortland-logo.svg?sfvrsn=42d085d8_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/cortland-logo5e2d.svg	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:54	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:55%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/site639bddf9-ad33-41fd-9075-fd8b4432f6b4.png	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/index59b7.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:55	287/287	---M--	302	error ('Found')	text/html	date:Thu,%2031%20Jul%202025%2015:59:55%20GMT	https://www.beginnings.com/about-us/news-events/'https://www.beginnings.com/images/default-source/events/event-images---cfcu-branded/2023-scs.jpg?sfvrsn=db77c243_1'	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/news-events/'https_/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/2023-scsfd76.jpg	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:55	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4c2.delayed	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:55	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.4c3.delayed	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:56	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:56%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-day-sc-web-bit-v1.jpg	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/index4405.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:57	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:56%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/site8a5f677b-30b6-4aa8-9845-84ba15bca1c4.png	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/index069f.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:57	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:56%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/facebook-post.jpg	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/indexa8f8.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:57	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:56%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/cfcu-summer-concert-series.jpg	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/index56ca.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:57	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.4c4.delayed	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:58	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:58%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/cornell470c8b17-1aa3-41f9-857d-74c145da9174.png	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/index2050.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:58	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:58%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/cfcu-branded/cfcu-other-images/home-buyer-fb-event.jpg	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/indexd6d2.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:58	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:58%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/cortland-logo.svg	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/indexd160.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:58	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.4c5.delayed	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:58	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.4c6.delayed	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:58	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.4c7.delayed	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:58	51945/51945	---M--	200	added ('OK')	text/html	date:Thu,%2031%20Jul%202025%2015:59:58%20GMT	https://www.beginnings.com/error/?aspxerrorpath=/about-us/news-events/'https:/www.beginnings.com/images/default-source/events/event-images---cfcu-branded/2023-scs.jpg	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/error/index4c86.html	(from https://www.beginnings.com/about-us/news-events/events-calendar)
08:59:59	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2015:59:59%20GMT	https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:59	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:00%20GMT	https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:59	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:00%20GMT	https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:59	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:00%20GMT	https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	(from https://www.beginnings.com/about-us/news-events/newsletter)
08:59:59	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4cc.delayed	(from https://www.beginnings.com/about-us/news-events/newsletter)
09:00:00	115896/115896	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2018:00:36%20GMT	https://www.beginnings.com/images/default-source/header-images/about-us/banner-header-newsletters.jpg?sfvrsn=fa83d680_1	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/images/default-source/header-images/about-us/banner-header-newsletters20d8.jpg	(from https://www.beginnings.com/about-us/news-events/newsletter)
09:00:00	201/201	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:01%20GMT	https://www.beginnings.com/docs/default-source/newsletters/beginnings_2025_q3_newsletter	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/docs/default-source/newsletters/beginnings_2025_q3_newsletter	(from https://www.beginnings.com/about-us/news-events/newsletter)
09:00:00	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4d0.delayed	(from https://www.beginnings.com/about-us/news-events/newsletter)
09:00:00	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.4d1.delayed	(from https://www.beginnings.com/other/help-faqs)
09:00:00	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.4d2.delayed	(from https://www.beginnings.com/other/help-faqs)
09:00:00	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.4d3.delayed	(from https://www.beginnings.com/other/help-faqs)
09:00:00	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.4d4.delayed	(from https://www.beginnings.com/other/help-faqs)
09:00:00	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.4d5.delayed	(from https://www.beginnings.com/other/help-faqs)
09:00:00	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:01%20GMT	https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking	(from https://www.beginnings.com/other/help-faqs)
09:00:01	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:01%20GMT	https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud	(from https://www.beginnings.com/other/help-faqs)
09:00:01	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:01%20GMT	https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal	(from https://www.beginnings.com/other/help-faqs)
09:00:01	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:02%20GMT	https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	(from https://www.beginnings.com/other/help-faqs)
09:00:01	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4da.delayed	(from https://www.beginnings.com/other/help-faqs)
09:00:01	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4dc.delayed	(from https://www.beginnings.com/other/help-faqs)
09:00:01	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.4dd.delayed	(from https://www.beginnings.com/other/website-accessibility)
09:00:01	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.4de.delayed	(from https://www.beginnings.com/other/website-accessibility)
09:00:01	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.4df.delayed	(from https://www.beginnings.com/other/website-accessibility)
09:00:01	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.4e0.delayed	(from https://www.beginnings.com/other/website-accessibility)
09:00:01	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.4e1.delayed	(from https://www.beginnings.com/other/website-accessibility)
09:00:01	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:02%20GMT	https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking	(from https://www.beginnings.com/other/website-accessibility)
09:00:02	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:02%20GMT	https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud	(from https://www.beginnings.com/other/website-accessibility)
09:00:02	1414462/1414462	---M--	200	added ('OK')	application/pdf	date:Thu,%2031%20Jul%202025%2016:00:01%20GMT	https://www.beginnings.com/docs/default-source/newsletters/beginnings_2025_q3_newsletter.pdf?sfvrsn=7a09a026_3	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/docs/default-source/newsletters/beginnings_2025_q3_newsletterad64.pdf	(from https://www.beginnings.com/about-us/news-events/newsletter)
09:00:02	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:03%20GMT	https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal	(from https://www.beginnings.com/other/website-accessibility)
09:00:02	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:03%20GMT	https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	(from https://www.beginnings.com/other/website-accessibility)
09:00:02	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4e6.delayed	(from https://www.beginnings.com/other/website-accessibility)
09:00:02	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4e8.delayed	(from https://www.beginnings.com/other/website-accessibility)
09:00:02	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/construction-loans	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/construction-loans.4e9.delayed	(from https://www.beginnings.com/other/privacydisclosure)
09:00:02	0/-1	---M--	301	error ('')			https://www.beginnings.com/personal/home-loans/green-lending-program	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/personal/home-loans/green-lending-program.4ea.delayed	(from https://www.beginnings.com/other/privacydisclosure)
09:00:02	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/commercial-real-estate-loans/commercial-mortgage-refinance.4eb.delayed	(from https://www.beginnings.com/other/privacydisclosure)
09:00:02	0/-1	---M--	301	error ('')			https://www.beginnings.com/business/resources/join-cfcu	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/business/resources/join-cfcu.4ec.delayed	(from https://www.beginnings.com/other/privacydisclosure)
09:00:02	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/BeginningsDigitalMobileBanking.4ed.delayed	(from https://www.beginnings.com/other/privacydisclosure)
09:00:03	318647/318647	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2022:07:07%20GMT	https://www.beginnings.com/images/default-source/header-images/other/web-accessibility.jpg?sfvrsn=e3c96318_2	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/images/default-source/header-images/other/web-accessibilityaf9f.jpg	(from https://www.beginnings.com/other/website-accessibility)
09:00:03	165/165	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:04%20GMT	https://www.beginnings.com/about-us/resources/about-digital-banking	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/about-digital-banking	(from https://www.beginnings.com/other/privacydisclosure)
09:00:03	155/155	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:04%20GMT	https://www.beginnings.com/about-us/resources/security-and-fraud	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/security-and-fraud	(from https://www.beginnings.com/other/privacydisclosure)
09:00:03	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:04%20GMT	https://www.beginnings.com/about-us/resources/loan-payment-portal	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/loan-payment-portal	(from https://www.beginnings.com/other/privacydisclosure)
09:00:03	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2031%20Jul%202025%2016:00:04%20GMT	https://www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/resources/skip-a-pay-and-loan-assistance	(from https://www.beginnings.com/other/privacydisclosure)
09:00:03	0/-1	---M--	301	error ('')			https://www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/about-us/about-beginnings-credit-union/who-can-become-a-member.4f2.delayed	(from https://www.beginnings.com/other/privacydisclosure)
09:00:04	63338/63338	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jun%202023%2013:46:00%20GMT	https://www.beginnings.com/images/default-source/header-images/other/help-faqs.jpg?sfvrsn=34584114_4	D:/GitHub/tuangiang1995.github.io/Beginnings/www.beginnings.com/images/default-source/header-images/other/help-faqsb2ad.jpg	(from https://www.beginnings.com/other/privacydisclosure)
